"01CSCU_SCSU","21/12/2016","09/01/2017","",""
"01CSCU_WCSU","21/12/2016","09/01/2017","",""
"01CSCU_ACC","21/12/2016","09/01/2017","",""
"01CSCU_CCC","21/12/2016","09/01/2017","",""
"01CSCU_GCC","21/12/2016","09/01/2017","",""
"01CSCU_HCC","21/12/2016","09/01/2017","",""
"01CSCU_MANCC","21/12/2016","09/01/2017","",""
"01CSCU_MIDCC","21/12/2016","09/01/2017","",""
"01CSCU_NAUGCC","21/12/2016","09/01/2017","",""
"01CSCU_NWCTCC","21/12/2016","09/01/2017","",""
"01CSCU_NORCC","21/12/2016","09/01/2017","",""
"01CSCU_QCC","21/12/2016","09/01/2017","",""
"01CSCU_TRCC","21/12/2016","09/01/2017","",""
"01CSCU_TUNXCC","21/12/2016","09/01/2017","",""
"01CSCU_CHARTOAK","21/12/2016","09/01/2017","",""
"01TNTECH_INST","28/06/2016","10/07/2016","",""
"01TNTECH_INST","28/06/2016","10/07/2016","",""
"01TNTECH_INST","28/06/2016","10/07/2016","",""
"01TNTECH_INST","28/06/2016","10/07/2016","",""
"49KOBV_BIBFUB","01/04/2016","11/04/2016","","N/A"
"49KOBV_BIBFUB","08/09/2016","23/09/2016","","N/A"
"46UKALMAR_INST","08/12/2016","22/12/2016","",""
"46UKALMAR_INST","20/03/2017","30/03/2017","",""
"46BORAS_INST","08/12/2016","22/12/2016","",""
"46BORAS_INST","20/03/2017","30/03/2017","",""
"46OREBRO_INST","08/12/2016","22/12/2016","",""
"46OREBRO_INST","20/03/2017","30/03/2017","",""
"39SBART_SBS_LEGANTO",,"30/03/2017","",""
"34UAX_INST","06/11/2016","17/11/2016","",""
"34UAX_INST","13/02/2017","23/02/2017","",""
"63UOAATPA_INST","15/05/2016","31/05/2016","",""
"63UOAATPA_INST","12/12/2016","22/12/2016","",""
"","15/01/2017","31/01/2017","",""
"","16/05/2017","31/05/2017","",""
"61TAFEWA_NETWORK","04/09/2016","29/09/2016","aio06AP","N/A"
"61TAFEWA_CENTAFE","04/09/2016","29/09/2016","aio01AP","N/A"
"61TAFEWA_CENWEST","04/09/2016","29/09/2016","aio02AP","N/A"
"61TAFEWA_CHALLENGER","04/09/2016","29/09/2016","aio03AP","N/A"
"61TAFEWA_CYOCONNOR","04/09/2016","29/09/2016","aio01AP","N/A"
"61TAFEWA_GREAT","04/09/2016","29/09/2016","aio02AP","N/A"
"61TAFEWA_KIMBERLEY","04/09/2016","29/09/2016","aio03AP","N/A"
"61TAFEWA_PILBARA","04/09/2016","29/09/2016","aio01AP","N/A"
"61TAFEWA_SWREGIONAL","04/09/2016","29/09/2016","aio02AP","N/A"
"61TAFEWA_SWANTAFE","04/09/2016","29/09/2016","aio03AP","N/A"
"61TAFEWA_WESTCOAST","04/09/2016","29/09/2016","aio02AP","N/A"
"61TAFEWA_DEPTEDTRNG","04/09/2016","29/09/2016","aio03AP","N/A"
"61TAFEWA_NETWORK","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_CENTAFE","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_CENWEST","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_CHALLENGER","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_CYOCONNOR","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_GREAT","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_KIMBERLEY","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_PILBARA","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_SWREGIONAL","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_SWANTAFE","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_WESTCOAST","01/02/2017","20/02/2017","","N/A"
"61TAFEWA_DEPTEDTRNG","01/02/2017","20/02/2017","","N/A"
"","15/01/2017","31/01/2017","",""
"","15/01/2017","31/01/2017","",""
"","15/01/2017","31/01/2017","",""
"","15/01/2017","31/01/2017","",""
"","15/01/2017","31/01/2017","",""
"","15/01/2017","31/01/2017","",""
"","16/05/2017","31/05/2017","",""
"","16/05/2017","31/05/2017","",""
"","16/05/2017","31/05/2017","",""
"","16/05/2017","31/05/2017","",""
"","16/05/2017","31/05/2017","",""
"","16/05/2017","31/05/2017","",""
"","15/01/2017","31/01/2017","",""
"","15/01/2017","31/01/2017","",""
"","16/05/2017","31/05/2017","",""
"","19/03/2017","04/04/2017","",""
"","03/06/2017","17/06/2017","",""
"","28/08/2017","13/09/2017","",""
"353LIM_INST","25/10/2016","08/11/2016","",""
"353LIM_INST","08/01/2017","19/01/2017","",""
"61WAIKATO_INST","10/08/2016","31/08/2016","",""
"61WAIKATO_INST","05/12/2016","19/12/2016","",""
"47BIBSYS_NTNU","14/06/2016","27/06/2016","",""
"972AACO_INST","30/04/2017","18/05/2017","",""
"972AACO_INST","19/07/2017","30/07/2017","",""
